state,source,station_id,station_name,frost_any,frost_days,observed_season_tmin_c,latitude,longitude,year,elevation,slope_deg,eastness,northness,TPI_native,TRI_native,roughness_native,plan_curvature,profile_curvature,surface_curvature_laplacian,cold_air_pooling_2000m,elevation_above_local_min_2000m,elevation_below_local_max_2000m,local_relief_2000m,local_sd_2000m,HAND_selected_m,era5__surface_thermal_radiation_downwards_sum__minimum,era5__surface_thermal_radiation_downwards_min__minimum,era5__skin_temperature__minimum,era5__skin_temperature_min__minimum,era5__temperature_2m__p05,era5__soil_temperature_level_2_max__p05,era5__soil_temperature_level_1_min__minimum,era5__lake_bottom_temperature_min__mean,era5__soil_temperature_level_2_min__minimum,era5__soil_temperature_level_2_max__minimum,era5__lake_bottom_temperature_min__p05,era5__surface_thermal_radiation_downwards_max__minimum,era5__temperature_2m_min__days_le_5c,era5__lake_total_layer_temperature__p25,era5__soil_temperature_level_1__minimum,era5__temperature_2m_min__p05,era5__lake_total_layer_temperature_max__p25,era5__lake_mix_layer_temperature__p25,era5__temperature_2m_max__mean,era5__soil_temperature_level_2_max__p25,era5__lake_mix_layer_temperature_min__mean,era5__temperature_2m_min__minimum,era5__soil_temperature_level_1_max__p05,era5__dewpoint_temperature_2m__minimum,era5__soil_temperature_level_1__mean,era5__lake_total_layer_temperature_min__mean,era5__surface_thermal_radiation_downwards_min__p25,era5__lake_total_layer_temperature_min__p25,era5__lake_mix_layer_temperature_min__p25,era5__lake_mix_layer_temperature_max__p25,era5__soil_temperature_level_2_min__p25,era5__lake_bottom_temperature_max__p25,era5__lake_bottom_temperature__p25,era5__surface_thermal_radiation_downwards_min__p05,era5__lake_total_layer_temperature_max__mean,era5__soil_temperature_level_2_min__p05,era5__soil_temperature_level_3__minimum,era5__soil_temperature_level_1_max__minimum,era5__lake_mix_layer_temperature_min__p75,era5__temperature_2m_max__p50,era5__soil_temperature_level_1_max__p25,era5__soil_temperature_level_4__p05,era5__temperature_2m__p50,era5__lake_bottom_temperature__mean,era5__soil_temperature_level_3_max__p05,era5__soil_temperature_level_1_min__p05,era5__skin_temperature__p05,era5__soil_temperature_level_1_min__mean,era5__soil_temperature_level_1__p25,era5__temperature_2m_min__p25,era5__soil_temperature_level_3_min__p25,era5__soil_temperature_level_2__minimum,era5__soil_temperature_level_2__p25,era5__soil_temperature_level_2__p05,era5__dewpoint_temperature_2m_max__p05,era5__soil_temperature_level_3_min__minimum,era5__temperature_2m__minimum,era5__soil_temperature_level_3__p05,era5__lake_mix_layer_temperature_min__p05,era5__lake_mix_layer_temperature_min__minimum,era5__lake_total_layer_temperature_min__p50,era5__skin_temperature__p25,era5__lake_bottom_temperature_max__p05,era5__temperature_2m__mean,modis_lst_night_min_c,modis_lst_night_p05_c,modis_lst_night_mean_c,modis_lai_valid_fraction,modis_lst_day_p05_c,modis_fpar_n_valid_observations,modis_lai_n_valid_observations,modis_nbar_savi_min,modis_lst_day_mean_c,modis_nbar_savi_mean,modis_fpar_valid_fraction,modis_diurnal_range_mean_c,modis_nbar_savi_p05,modis_diurnal_n_valid_days,modis_evi_n_valid_observations,modis_gpp_n_valid_observations,modis_lst_day_n_valid_days,modis_savi_mean,modis_nbar_savi_max,modis_lst_night_valid_fraction,modis_lst_day_min_c,modis_gpp_valid_fraction,modis_lst_day_valid_fraction,modis_savi_max,modis_savi_min,modis_savi_n_valid_observations,modis_lst_night_n_valid_days,modis_savi_sd,modis_fpar_min,modis_evi_max,modis_evi_valid_fraction,modis_evi_mean
RS,INMET,A884,CAMPO BOM,1,2,0.9,-29.674166,-51.064167,2018.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.2358968e+07,857883.0,6.81192,-0.56573486,9.450415,13.239813,4.8587646,13.765738,9.354095,11.330292,13.193805,1.02359e+06,9.0,13.574249,8.585632,4.134772,13.610992,13.596252,18.740711,14.579895,14.313856,1.1125793,13.71297,3.0877075,14.30601,14.050301,1.022001e+06,13.528961,13.532867,13.660797,12.770508,13.417633,13.407349,928857.2,14.15158,11.48526,14.652344,11.867065,14.620758,18.232422,15.983917,17.561274,13.49234,13.775439,15.050677,7.1883364,9.378632,11.527052,12.7812195,7.4151306,15.431946,10.358948,13.556915,12.245539,8.344732,14.6315,6.824524,14.972742,13.303766,13.130524,13.658844,11.490631,13.294977,13.743618,3.09,6.31,10.782857,0.0,12.57,0.0,0.0,0.29078096,21.062351,0.34424326,0.0,11.607502,0.29793006,24.0,11.0,0.0,34.0,0.2531215,0.39419526,0.4516129,11.15,0.0,0.3655914,0.26803747,0.23146255,11.0,42.0,0.011027231,0.21,0.3049,0.9166667,0.26197273
RS,INMET,A884,A884,1,3,0.2,-29.674166,-51.064167,2019.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.2159104e+07,855648.0,6.237152,-0.7652893,8.329468,12.965387,4.178192,13.968185,8.898987,10.960297,13.321734,1.005524e+06,11.0,13.780457,8.431,3.53891,13.834625,13.976379,20.579775,16.07724,15.685715,0.58755493,14.948987,0.52737427,15.765224,14.7405405,1.024055e+06,13.735992,13.860992,14.1354065,13.892395,13.430328,13.406311,903198.4,14.845757,10.733881,14.786987,11.46109,17.161774,20.87085,17.646606,18.198315,16.436249,13.97509,15.143903,6.4612365,8.312243,12.81436,13.894928,8.540314,16.000824,10.065491,14.943573,11.767176,5.627411,14.748383,6.020172,15.028033,13.411578,13.316071,15.198883,12.628296,13.328961,15.461985,2.95,4.83,10.947073,0.0,13.7699995,0.0,0.0,0.29078096,21.004131,0.34424326,0.0,9.701001,0.29793006,30.0,12.0,0.0,46.0,0.24960078,0.39419526,0.4408602,9.67,0.0,0.49462366,0.2767411,0.21554118,12.0,41.0,0.021753553,0.21,0.3142,1.0,0.257725
RS,INMET,A884,CAMPO BOM,1,5,-0.2,-29.674166,-51.064167,2020.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.1211474e+07,817029.0,5.7425537,-2.3709412,8.070734,12.818445,3.1915283,13.840413,8.702606,10.578186,12.801227,963803.0,10.0,13.425415,7.944824,2.7649474,13.454742,13.670593,20.097504,14.76239,14.396056,0.7053833,13.708521,1.6460571,14.8673525,14.166648,985246.0,13.377594,13.53775,13.792633,13.240021,12.962555,12.948761,890611.6,14.273671,10.411969,14.048981,11.022736,15.059235,20.124542,16.194427,17.902643,15.114105,13.851375,15.003827,5.6413393,7.9397583,11.735139,13.084473,7.884186,15.53653,9.81662,13.7789,11.383936,6.811737,13.9938965,6.0946655,14.826141,12.976812,12.796539,14.514313,12.009033,12.808258,14.717107,2.15,4.0220003,11.59711,0.0,14.21,0.0,0.0,0.29078096,22.343912,0.34424326,0.0,12.05091,0.29793006,33.0,12.0,0.0,46.0,0.2475786,0.39419526,0.48387095,13.23,0.0,0.49462366,0.27395317,0.22955452,11.0,45.0,0.012766109,0.21,0.3138,1.0,0.25188336
RS,INMET,A884,CAMPO BOM,1,6,-0.2,-29.674166,-51.064167,2021.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.1966928e+07,854937.0,6.1414185,-1.7013855,8.396326,12.019354,3.202301,13.136175,8.224304,10.505463,11.769391,965180.0,10.0,12.599304,8.057678,2.6363463,12.674469,12.812408,18.482418,13.8593445,13.451741,0.30563354,13.508044,-1.0707703,13.414135,13.327939,978126.0,12.549469,12.6822815,12.896149,11.995331,12.499664,12.446075,879530.0,13.434961,9.7464905,13.247772,10.353607,14.16275,18.476318,16.079987,16.612804,13.250977,13.151605,13.58742,5.4635134,7.9859743,10.254357,11.568085,6.210144,14.410492,9.439453,12.6604,10.954974,6.4087586,13.232941,6.0979614,13.489551,11.806696,11.711578,13.193024,10.654846,11.788922,13.140234,-2.37,3.198,9.198302,0.0,14.297999,0.0,0.0,0.2201852,20.816168,0.2426863,0.0,11.76111,0.22468646,36.0,11.0,0.0,47.0,0.23523554,0.26695743,0.56989247,11.41,0.0,0.50537634,0.27879342,0.20562631,10.0,53.0,0.019137489,0.21,0.3094,0.9166667,0.25086364
RS,INMET,A884,CAMPO BOM,1,1,1.8,-29.674166,-51.064167,2022.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.155728e+07,848082.0,7.1982727,-0.29470825,9.382227,13.108197,5.0490723,12.780346,10.261871,12.275482,12.513727,964179.2,9.0,12.910431,9.41333,4.4557066,12.972321,13.055969,19.161236,14.678711,13.726807,1.4203796,14.132044,0.4543457,14.465055,13.283186,1.001405e+06,12.878571,12.950836,13.175446,12.798737,12.60025,12.570709,919799.0,13.372804,11.097784,14.651184,11.708649,14.3385315,18.51587,15.827759,17.311085,13.598022,12.785104,14.9413395,7.0664673,8.87002,11.786031,12.799561,7.945282,15.315216,11.430908,13.692291,11.991053,8.038397,14.626007,7.449829,14.850482,12.569,12.50943,13.347321,11.719452,12.520758,14.240749,4.23,4.512,9.488856,0.0,14.492499,0.0,0.0,0.2425198,19.57472,0.26058346,0.0,10.85087,0.25111812,23.0,12.0,0.0,36.0,0.24974199,0.28371075,0.37634408,11.65,0.0,0.38709676,0.28308505,0.22055805,11.0,35.0,0.015088767,0.21,0.3067,1.0,0.26221666
RS,INMET,A884,CAMPO BOM,1,1,1.9,-29.674166,-51.064167,2023.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.2528188e+07,884616.0,7.4893494,0.060058594,9.568848,13.501068,5.289276,13.704084,10.336365,12.337677,13.564313,975967.0,6.0,14.15802,9.542969,4.8751526,14.195953,14.521057,20.740396,16.1568,15.354504,3.1399841,14.964117,3.2886658,15.824864,14.470139,1.052126e+06,14.112946,14.422516,14.624664,14.619476,13.706696,13.702209,922837.8,14.562293,11.591242,15.028046,13.166351,16.557281,21.046234,17.47345,18.279144,16.099426,13.706525,15.86839,7.3834534,9.414587,12.82675,14.575745,9.620178,16.500458,11.337677,14.996613,12.581225,8.405756,14.978729,8.541504,15.674585,13.866461,13.560211,14.406891,13.621643,13.570172,15.611136,1.39,4.49,12.301765,0.0,16.779001,0.0,0.0,0.23784268,22.102499,0.26171649,0.0,9.786251,0.24309523,32.0,12.0,0.0,44.0,0.25218838,0.29008898,0.5483871,15.12,0.0,0.47311828,0.27495137,0.23258333,11.0,51.0,0.012203947,0.21,0.3078,1.0,0.25656667
RS,INMET,A884,CAMPO BOM,1,4,0.4,-29.674166,-51.064167,2024.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.1051004e+07,842794.0,6.1763306,-1.1454773,8.304693,12.051654,3.9983826,13.908112,9.348633,10.871979,12.980329,918368.0,8.0,13.632385,8.606323,3.936505,13.676422,13.985901,19.37898,14.612915,14.731322,0.95080566,12.453937,-0.015991211,14.960917,14.359976,1.046642e+06,13.565094,13.831696,14.077789,12.906067,13.102203,13.09671,912727.2,14.471272,10.680243,14.074951,10.092133,15.597321,18.66269,15.860138,18.010473,14.159454,13.919869,14.392059,6.941858,8.576416,12.366093,12.833832,8.390778,15.696045,10.563965,13.828857,11.2817135,7.1339293,14.066742,6.6452637,14.302191,13.036188,12.966461,14.386383,10.9835205,12.989899,14.675603,2.07,2.748,10.888286,0.0,12.946,0.0,0.0,0.2243437,20.784334,0.23274615,0.0,8.481666,0.22494331,18.0,9.0,0.0,30.0,0.2359324,0.24497284,0.37634408,11.57,0.0,0.32258064,0.26744187,0.18014324,11.0,35.0,0.022772226,0.21,0.3405,0.8181818,0.27003333
RS,INMET,A884,CAMPO BOM,1,2,1.7,-29.674166,-51.064167,2026.0,21.5,7.252409,-0.39028075,0.9206959,-1.251112,2.7075,9.130001,0.0120968055,-0.00096753304,0.0025305562,18.183884,15.02,78.88,93.899994,18.779053,2.1900005,2.285182e+07,843163.0,7.0619507,0.51156616,8.710861,12.195969,4.9424744,13.106802,9.326508,11.498016,12.393707,994308.0,11.0,12.969696,9.067413,3.082817,13.011871,13.009956,18.312769,13.981895,13.975324,2.0609436,13.372963,2.8069458,14.263254,13.582065,1.0091888e+06,12.952545,12.960358,13.051422,12.336357,12.553619,12.491211,920242.25,13.669685,9.933487,14.056061,12.7152405,14.894196,17.730225,15.830917,17.867233,13.942017,13.114053,14.322998,5.993965,8.338974,11.633283,12.337067,8.281731,14.476021,10.506531,13.048904,11.008812,7.8880157,14.024445,7.6878967,14.235611,12.463043,12.391266,13.758942,11.24791,12.399811,13.912915,5.57,5.606,9.319231,0.0,6.962,0.0,0.0,0.27543902,14.897371,0.2779275,0.0,3.5,0.2757726,7.0,3.0,0.0,19.0,0.22929908,0.27956852,0.13978495,4.55,1.0,0.20430107,0.23589952,0.21914954,4.0,13.0,0.0063348175,0.21,0.276,1.0,0.24686666
RS,INMET,A886,TUPANCIRETA,1,3,-3.0,-29.089445,-53.826668,2017.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,1.9824622e+07,775802.0,4.58374,-3.3372498,8.241358,13.041498,2.4219666,13.892445,8.308746,10.716766,12.708258,882172.0,8.0,13.640442,7.4835815,4.3149962,13.758453,13.6935425,19.893946,15.55246,14.275299,-1.203949,14.664996,-3.6365356,15.219252,14.164086,992598.0,13.53775,13.561188,13.817047,13.823212,13.082672,13.076813,871428.6,14.344866,10.633478,14.579102,12.31839,15.038727,20.133484,17.432343,17.446918,15.205048,13.9406395,15.356684,6.5453672,8.145966,12.419563,14.094086,8.589966,16.023071,9.578705,14.577972,11.589801,5.004077,14.5520935,4.0224915,15.18045,12.708258,12.467438,13.886383,13.025421,12.922516,14.898815,-0.83,3.7840002,10.167779,0.0,15.898,0.0,0.0,0.29078096,20.906492,0.34424326,0.0,11.554313,0.29793006,51.0,11.0,0.0,57.0,0.2510108,0.39419526,0.67741936,11.47,0.0,0.61290324,0.3347136,0.22623715,11.0,63.0,0.029576961,0.21,0.2677,0.9166667,0.2124909
RS,INMET,A886,TUPANCIRETA,1,8,-0.3,-29.089445,-53.826668,2018.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0807564e+07,816262.0,4.984955,-1.7708435,7.2293334,12.086627,3.312439,13.158227,8.172455,10.175934,11.8072815,924059.0,17.0,12.27179,7.5405273,2.617267,12.376617,12.282593,17.210947,13.514069,13.357991,0.07937622,12.334692,0.37246704,13.420009,13.304008,943886.0,12.191071,12.191071,12.379547,11.654266,12.238922,12.186554,871117.3,13.507237,10.150055,13.63559,10.93454,14.157867,17.1297,15.256561,16.876825,12.082123,13.221855,14.11762,6.4196715,7.4173155,10.782581,11.4053955,5.7506104,14.443207,9.256561,12.537506,10.973145,5.6206484,13.60556,4.7118835,14.044513,11.825836,11.508453,12.605133,9.834686,11.914118,12.580527,1.35,2.015,8.159286,0.0,13.316,0.0,0.0,0.29078096,19.025114,0.34424326,0.0,11.287942,0.29793006,34.0,11.0,0.0,43.0,0.26557928,0.39419526,0.60215056,11.99,0.0,0.4623656,0.29956678,0.22372074,12.0,56.0,0.02399906,0.21,0.2757,0.9166667,0.23406364
RS,INMET,A886,A886,1,11,-2.1,-29.089445,-53.826668,2019.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0536068e+07,791759.0,3.6357117,-4.136383,6.698865,12.124695,1.5766296,14.150803,7.144684,9.376495,12.268219,916301.0,15.0,12.919739,6.096466,1.8761902,13.051422,12.919739,19.112131,14.9218445,14.445062,-2.5873108,13.65534,-1.1582642,14.924668,14.349642,962469.0,12.849274,12.849274,13.051422,13.0781555,12.907867,12.8637085,834571.75,14.541626,9.9711,13.906067,11.047516,15.933258,19.299347,16.330505,17.408808,14.65741,14.2113285,14.564264,5.368085,6.8031983,12.392632,13.174713,7.648987,15.1076355,8.309357,13.746033,10.889331,2.9374633,13.876068,3.3973083,14.448077,12.268219,12.175446,14.972321,11.526306,12.482867,14.4198,-0.47,1.93,9.716941,0.0,11.918,0.0,0.0,0.29078096,18.849798,0.34424326,0.0,10.425588,0.29793006,34.0,12.0,0.0,49.0,0.26194263,0.39419526,0.5268817,11.4,0.0,0.5268817,0.3070355,0.23615918,12.0,49.0,0.025527768,0.21,0.2902,1.0,0.21404165
RS,INMET,A886,TUPANCIRETA,1,11,-0.7,-29.089445,-53.826668,2020.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0144228e+07,766862.0,5.340088,-2.41391,7.10968,11.963971,3.0860596,13.123742,8.290497,10.970581,11.684235,890719.0,16.0,12.486084,7.658783,1.6971252,12.596344,12.539429,18.76112,14.025604,13.33553,-0.07885742,12.579706,-0.61483765,14.286852,13.292656,958582.8,12.41275,12.466461,12.6354065,12.309662,12.005524,11.985107,850919.2,13.498785,10.182996,13.732178,11.2435,14.309235,18.965881,15.251984,17.436152,14.401947,13.182976,14.40567,5.2556763,7.3125854,11.491797,11.487427,6.07135,15.0911255,9.565247,12.954437,10.898364,4.2824035,13.700287,4.7328186,14.345922,11.710406,11.278961,13.230133,10.039124,11.876813,13.873002,-0.51,0.828,9.106999,0.0,13.356,0.0,0.0,0.29078096,19.87109,0.34424326,0.0,11.912825,0.29793006,46.0,12.0,0.0,55.0,0.25201395,0.39419526,0.6451613,10.73,0.0,0.5913978,0.30961886,0.18320915,11.0,60.0,0.03334837,0.21,0.2653,1.0,0.2077667
RS,INMET,A886,TUPANCIRETA,1,10,-1.5,-29.089445,-53.826668,2021.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0986064e+07,805364.0,4.4400024,-2.927948,5.9620237,10.989069,2.264801,12.422103,7.362976,9.663086,10.662946,956035.56,22.0,11.508362,7.031006,1.7761962,11.648102,11.519043,17.712004,13.100891,12.558576,-0.6279602,12.168091,-2.1846313,13.028767,12.534896,932783.0,11.408844,11.417633,11.66275,10.938202,11.375641,11.342072,849108.44,12.721115,8.873108,12.872131,8.729767,13.659821,18.098175,15.804352,16.329407,12.782501,12.476359,13.247577,5.134839,6.0027466,9.988526,11.382385,5.4226685,13.968903,8.580963,11.972107,9.760968,3.412445,12.847137,4.1281433,13.124499,10.6746645,10.564117,12.280914,9.85672,10.873102,12.533528,0.01,0.124,7.2013793,0.0,10.8359995,0.0,0.0,0.195,18.807423,0.2377107,0.0,12.179131,0.20639974,46.0,12.0,0.0,62.0,0.25110278,0.28929964,0.6236559,9.27,0.0,0.6666667,0.29391426,0.21400453,12.0,58.0,0.027910762,0.21,0.2997,1.0,0.21344166
RS,INMET,A886,TUPANCIRETA,1,6,-1.1,-29.089445,-53.826668,2022.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0083752e+07,778395.0,5.3390503,-0.91244507,7.362433,12.176166,4.3635254,12.87177,9.167938,11.478607,11.595563,887021.0,15.0,12.255127,8.641541,2.4025636,12.32486,12.255127,18.276844,13.986084,12.979695,0.6451111,13.5759945,-2.179779,14.053171,12.960947,938368.0,12.181305,12.181305,12.32486,12.213776,12.32486,12.255096,861209.8,13.1471815,10.24209,14.257904,12.488922,13.63736,18.139862,15.476349,17.18626,13.0850525,12.925976,14.659449,6.1173034,7.2037783,11.507128,11.940063,6.35318,14.850525,10.330231,12.850647,11.093622,5.645331,14.246063,5.184082,14.587543,11.605329,11.403961,13.193024,10.561737,11.642633,13.589222,-2.41,1.298,8.103454,0.0,12.829499,0.0,0.0,0.22490081,17.808409,0.25025353,0.0,10.97206,0.22684164,34.0,12.0,0.0,44.0,0.26215318,0.31951106,0.5913978,11.59,0.0,0.47311828,0.28940952,0.22855796,12.0,55.0,0.019129958,0.21,0.2914,1.0,0.214625
RS,INMET,A886,TUPANCIRETA,1,7,-0.9,-29.089445,-53.826668,2024.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.0778768e+07,830423.0,4.582489,-1.9276428,6.823395,10.920514,3.52005,12.797917,8.706055,9.561432,10.79986,920906.0,14.0,12.1596985,7.2464294,2.9184875,12.295563,12.426453,18.452976,13.844757,13.612958,-0.366333,11.132416,-1.1273193,14.405908,13.398703,975923.0,12.078766,12.2604065,12.679352,12.206879,11.29068,11.281738,865639.0,13.61467,9.356298,12.948914,9.389618,14.998688,19.53241,15.077332,17.456127,13.048218,12.843879,13.406256,6.1309385,6.73512,11.916021,11.548248,6.3941345,15.233398,9.223511,13.027039,9.855438,4.682294,12.935028,4.0747986,13.296247,10.79986,10.578766,13.544586,9.900787,10.920954,13.874139,-1.25,1.02,9.108181,0.0,12.110001,0.0,0.0,0.20274277,18.67326,0.25137612,0.0,9.449999,0.20607463,34.0,11.0,0.0,46.0,0.26300278,0.28413633,0.5913978,9.91,0.0,0.49462366,0.32482126,0.22403634,12.0,55.0,0.026610903,0.21,0.2923,1.0,0.22464547
RS,INMET,A886,TUPANCIRETA,1,6,-2.7,-29.089445,-53.826668,2025.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,1.9764296e+07,769428.0,2.3770142,-3.9961853,7.1063294,11.499494,2.0219727,11.992302,6.752838,8.617279,10.359039,869095.0,19.0,11.492126,5.726715,2.9258423,11.5885315,11.697998,17.350773,13.372955,12.866466,-2.7118835,12.691401,-3.9525452,13.41214,12.619931,939069.0,11.441071,11.583649,11.827789,11.450775,10.570953,10.567017,833451.6,12.797077,9.395599,12.874054,10.254364,13.877594,17.299652,15.498596,16.944225,12.383606,12.025475,13.279108,5.7212157,7.4679995,10.797468,11.485168,6.1299744,14.440826,7.7039795,12.2690735,10.344208,5.2654357,12.854279,1.7835388,13.148578,10.449274,10.241852,12.053375,10.126923,10.426618,12.56294,-1.27,0.326,6.8390913,0.0,7.689,0.0,0.0,0.21475893,13.795791,0.23907532,0.0,7.4853845,0.21649082,13.0,6.0,0.0,19.0,0.2797546,0.29900444,0.23655914,6.87,1.0,0.20430107,0.30245382,0.23507887,6.0,22.0,0.02382647,0.21,0.2335,1.0,0.1968
RS,INMET,A886,TUPANCIRETA,1,7,-1.0,-29.089445,-53.826668,2026.0,455.62,5.0619974,-0.85798955,0.5136671,-0.5055542,1.6612511,5.880005,0.015191227,-9.767061e-05,0.0014444479,-11.579651,53.100006,27.01001,80.110016,15.57843,24.51001,2.1295692e+07,806401.0,5.555023,-2.002594,6.2800217,10.738159,3.5172424,12.486826,8.120941,10.1828,10.613922,953455.0,14.0,11.608963,7.6151733,1.3423157,11.722565,11.6102295,17.22612,12.954918,12.610349,-0.54196167,12.403923,-0.34042358,13.464776,12.587785,929442.0,11.559967,11.559967,11.732819,11.255272,11.698883,11.586403,869482.75,12.755355,8.698334,12.673462,11.789459,13.402252,17.340607,15.011215,16.941124,12.7512665,12.541425,13.121582,4.4891815,6.204994,10.9165745,11.310516,6.1361847,13.6792755,9.213318,12.072762,9.820801,4.942978,12.643463,4.5603943,13.02726,10.654449,10.467438,12.999176,10.218582,10.667633,12.754678,1.33,1.77,8.207715,0.0,6.186,0.0,0.0,0.1562702,13.36931,0.17013976,0.0,5.0035005,0.15643956,20.0,3.0,0.0,29.0,0.27345592,0.18285467,0.37634408,5.85,1.0,0.31182796,0.30015284,0.23607798,5.0,35.0,0.023022085,0.21,0.2642,1.0,0.22443332
RS,INMET,A887,CAPAO DO LEAO (PELOTAS),1,6,0.6,-31.8025,-52.407223,2020.0,10.56,0.5981642,-0.28734815,-0.9578262,0.07111168,0.24750018,0.78999996,-0.013139604,7.2617922e-06,-0.00014444458,-6.247583,10.150001,22.579998,32.73,4.900531,9.990001,2.075439e+07,808601.0,6.3880615,0.23776245,8.473462,12.274426,4.438385,12.454935,8.747528,10.273499,8.151227,957306.0,8.0,10.904816,8.181488,4.283563,11.7291565,10.904816,18.4631,13.978638,12.50138,1.8734436,13.175299,-1.4296875,14.757972,12.497988,954116.0,10.334625,10.334625,11.7291565,12.3871155,11.7291565,10.904816,894076.6,13.835993,10.319135,13.487122,10.570709,14.721344,17.919403,15.550537,17.715155,14.357208,13.026454,14.297778,6.480957,8.196222,12.1488695,11.90506,7.5085144,15.336395,9.607697,13.163727,11.163098,4.944232,13.454315,6.4267883,14.152985,8.151227,6.241852,12.6510315,10.451111,9.380719,14.394829,0.97,1.675,7.608214,0.6956522,10.783501,16.0,16.0,0.29078096,17.093752,0.34424326,0.6956522,9.684054,0.29793006,37.0,11.0,12.0,48.0,0.3675883,0.39419526,0.60215056,10.37,1.0,0.516129,0.40842447,0.34228617,11.0,56.0,0.016466003,0.12,0.4455,0.9166667,0.3831909
RS,INMET,A887,CAPAO DO LEAO (PELOTAS),1,7,1.2,-31.8025,-52.407223,2021.0,10.56,0.5981642,-0.28734815,-0.9578262,0.07111168,0.24750018,0.78999996,-0.013139604,7.2617922e-06,-0.00014444458,-6.247583,10.150001,22.579998,32.73,4.900531,9.990001,2.1957036e+07,858547.0,6.819641,1.2218323,8.451965,12.025305,5.2207947,11.332551,9.005554,11.064056,7.552789,990609.0,9.0,10.512878,8.655518,4.0707703,11.220367,10.512878,17.268478,13.657135,11.332929,3.0400085,12.955988,-0.5814209,13.618116,11.332929,966877.0,9.942047,9.942047,11.220367,12.200409,11.220367,10.512878,884620.6,12.566756,10.319257,13.46463,11.021393,12.794586,16.99295,15.371674,16.90882,13.182617,11.868965,13.790161,6.192047,8.160151,10.954672,12.234192,7.7810364,14.683258,9.992981,12.797424,11.255987,4.8123107,13.447296,6.6111145,13.684461,7.552789,5.863922,11.722321,11.333405,8.693415,13.116117,-0.23,1.943,6.636774,0.6086956,11.446,14.0,14.0,0.30201468,16.940203,0.34032553,0.6086956,10.358379,0.30356097,37.0,12.0,12.0,49.0,0.3462857,0.37596446,0.6666667,8.58,1.0,0.5268817,0.37233073,0.30015296,11.0,62.0,0.018771397,0.06,0.3633,1.0,0.33074164
